Folio,Recipe,F1,Overlap,Folio_N,Recipe_N,Overlap_Ingredients
f107v,Theodoricon Euporistum,56.0,7,8,17,Cardamomum|Casia|Crocus|Mel despumatum|Myrrha|Piper longum|Piper nigrum
f107v,Diasatyrion,36.4,4,8,14,Cardamomum|Crocus|Mel despumatum|Piper longum
f107v,Diarodon Abbatis,25.0,3,8,16,Cardamomum|Casia|Crocus
f107v,Rosata Novella,13.3,1,8,7,Crocus
f107v,Letitia Galeni,18.2,2,8,14,Cardamomum|Crocus
f107v,Trifera Saracenica,63.6,7,8,14,Cardamomum|Casia|Crocus|Mel despumatum|Myrrha|Piper longum|Piper nigrum
f107v,Paulinum,57.1,6,8,13,Casia|Crocus|Mel despumatum|Myrrha|Piper longum|Piper nigrum
f107v,Electuarium Justinum,63.6,7,8,14,Cardamomum|Casia|Crocus|Mel despumatum|Myrrha|Piper longum|Piper nigrum
f107v,Electuarium de Baccis Lauri,31.6,3,8,11,Mel despumatum|Myrrha|Piper longum
f107v,Syrupus de Fumaria,0.0,0,8,9,
f107v,Confectio Anacardia,44.4,4,8,10,Crocus|Mel despumatum|Piper longum|Piper nigrum
f107v,Electuarium Diacostum,42.1,4,8,11,Cardamomum|Casia|Mel despumatum|Piper longum
f107v,Unguentum Marciaton,0.0,0,8,10,
f107v,Suffuf al-Tib (Polvo aromatico de Avicena),35.3,3,8,9,Cardamomum|Casia|Crocus
f107v,Itrifal Ustukhudus (Electuario de Espliego),20.0,2,8,12,Crocus|Mel despumatum
f107v,Tiryaq al-Arba (Theriac de 4 ingredientes - Avicena),30.8,2,8,5,Mel despumatum|Myrrha
f107v,Jawaarish Jalinusi (Digestivo de Galeno - Avicena),60.0,6,8,12,Cardamomum|Casia|Crocus|Mel despumatum|Piper longum|Piper nigrum
f107v,Unguentum Abulcasis (de vulneribus),12.5,1,8,8,Myrrha
f107v,Theriac Abulcasis (contra venenos),45.5,5,8,14,Crocus|Mel despumatum|Myrrha|Piper longum|Piper nigrum
f107v,Antidotum Hadriani,50.0,5,8,12,Casia|Crocus|Mel despumatum|Myrrha|Piper longum
f107v,Electuarium Ducis,21.1,2,8,11,Mel despumatum|Piper longum
f107v,Benedicta Laxativa,10.0,1,8,12,Crocus
f107v,Diatragacanthi,0.0,0,8,6,
f107v,Dianucum (Electuario de Nueces),23.5,2,8,9,Mel despumatum|Piper nigrum
f107v,Electuarium Diaspermaton,22.2,2,8,10,Mel despumatum|Piper longum
f107v,Philonium Romanum,52.6,5,8,11,Crocus|Mel despumatum|Myrrha|Piper longum|Piper nigrum
f107v,Theriac Diatessaron Magna,25.0,2,8,8,Mel despumatum|Myrrha
f108r,Theriac Magna (Triaca de Andromachus),28.6,6,8,34,Amomum|Casia|Crocus|Myrrha|Piper longum|Piper nigrum
f108r,Mithridatium,31.6,6,8,30,Cardamomum|Casia|Crocus|Myrrha|Piper longum|Piper nigrum
f108r,Diascordium,9.5,1,8,13,Piper longum
f108r,Pillulae Cochiae,14.3,1,8,6,Bdellium
f108r,Pillulae Aureae,13.3,1,8,7,Crocus
f108r,Unguentum Apostolorum,20.0,2,8,12,Bdellium|Myrrha
f108r,Electuarium de Succo Rosarum,0.0,0,8,8,
f108r,Aurea Alexandrina,33.3,5,8,22,Casia|Crocus|Myrrha|Piper longum|Piper nigrum
f108r,Confectio Hamech,0.0,0,8,15,
f108r,Hiera Picra (Hiera de Galeno),22.2,2,8,10,Casia|Crocus
f108r,Trifera Magna,44.4,8,8,28,Amomum|Bdellium|Cardamomum|Casia|Crocus|Myrrha|Piper longum|Piper nigrum
f108r,Diamargariton (Electuario de Perlas),25.0,3,8,16,Cardamomum|Casia|Crocus
f108r,Diaciminum (Electuario de Comino),31.6,3,8,11,Amomum|Piper longum|Piper nigrum
f108r,Unguentum Basilicon,0.0,0,8,7,
f108r,Unguentum Populeon,0.0,0,8,12,
f108r,Pillulae de Hiera cum Agarico,11.8,1,8,9,Crocus
f108r,Pillulae Fetidae (Pildoras Fetidas),25.0,2,8,8,Bdellium|Myrrha
f108r,Requies Magna (Requies Nicolai),8.0,1,8,17,Crocus
f108r,Diacodion (Jarabe de Adormidera),0.0,0,8,6,
f108r,Dialtea (Ungueento de Altea),0.0,0,8,10,
f108r,Philonium Persicum,46.2,6,8,18,Cardamomum|Casia|Crocus|Myrrha|Piper longum|Piper nigrum
f108r,Oximel Compositum,11.1,1,8,10,Piper longum
f108r,Theriac Diatessaron,15.4,1,8,5,Myrrha
f108r,Theodoricon Euporistum,56.0,7,8,17,Amomum|Cardamomum|Casia|Crocus|Myrrha|Piper longum|Piper nigrum
f108r,Diasatyrion,27.3,3,8,14,Cardamomum|Crocus|Piper longum
f108r,Diarodon Abbatis,25.0,3,8,16,Cardamomum|Casia|Crocus
f108r,Rosata Novella,13.3,1,8,7,Crocus
f108r,Letitia Galeni,18.2,2,8,14,Cardamomum|Crocus
f108r,Trifera Saracenica,54.5,6,8,14,Cardamomum|Casia|Crocus|Myrrha|Piper longum|Piper nigrum
f108r,Paulinum,47.6,5,8,13,Casia|Crocus|Myrrha|Piper longum|Piper nigrum
f108r,Electuarium Justinum,63.6,7,8,14,Amomum|Cardamomum|Casia|Crocus|Myrrha|Piper longum|Piper nigrum
f108r,Electuarium de Baccis Lauri,21.1,2,8,11,Myrrha|Piper longum
f108r,Syrupus de Fumaria,0.0,0,8,9,
f108r,Confectio Anacardia,33.3,3,8,10,Crocus|Piper longum|Piper nigrum
f108r,Electuarium Diacostum,42.1,4,8,11,Amomum|Cardamomum|Casia|Piper longum
f108r,Unguentum Marciaton,0.0,0,8,10,
f108r,Suffuf al-Tib (Polvo aromatico de Avicena),35.3,3,8,9,Cardamomum|Casia|Crocus
f108r,Itrifal Ustukhudus (Electuario de Espliego),10.0,1,8,12,Crocus
f108r,Tiryaq al-Arba (Theriac de 4 ingredientes - Avicena),15.4,1,8,5,Myrrha
f108r,Jawaarish Jalinusi (Digestivo de Galeno - Avicena),50.0,5,8,12,Cardamomum|Casia|Crocus|Piper longum|Piper nigrum
f108r,Unguentum Abulcasis (de vulneribus),12.5,1,8,8,Myrrha
f108r,Theriac Abulcasis (contra venenos),36.4,4,8,14,Crocus|Myrrha|Piper longum|Piper nigrum
f108r,Antidotum Hadriani,40.0,4,8,12,Casia|Crocus|Myrrha|Piper longum
f108r,Electuarium Ducis,10.5,1,8,11,Piper longum
f108r,Benedicta Laxativa,10.0,1,8,12,Crocus
f108r,Diatragacanthi,0.0,0,8,6,
f108r,Dianucum (Electuario de Nueces),11.8,1,8,9,Piper nigrum
f108r,Electuarium Diaspermaton,22.2,2,8,10,Amomum|Piper longum
f108r,Philonium Romanum,42.1,4,8,11,Crocus|Myrrha|Piper longum|Piper nigrum
f108r,Theriac Diatessaron Magna,12.5,1,8,8,Myrrha
f108v,Theriac Magna (Triaca de Andromachus),29.3,6,7,34,Amomum|Casia|Cinnamomum|Crocus|Myrrha|Piper longum
f108v,Mithridatium,32.4,6,7,30,Cardamomum|Casia|Cinnamomum|Crocus|Myrrha|Piper longum
f108v,Diascordium,20.0,2,7,13,Cinnamomum|Piper longum
f108v,Pillulae Cochiae,0.0,0,7,6,
f108v,Pillulae Aureae,28.6,2,7,7,Cinnamomum|Crocus
f108v,Unguentum Apostolorum,10.5,1,7,12,Myrrha
f108v,Electuarium de Succo Rosarum,13.3,1,7,8,Cinnamomum
f108v,Aurea Alexandrina,34.5,5,7,22,Casia|Cinnamomum|Crocus|Myrrha|Piper longum
f108v,Confectio Hamech,9.1,1,7,15,Cinnamomum
f108v,Hiera Picra (Hiera de Galeno),35.3,3,7,10,Casia|Cinnamomum|Crocus
f108v,Trifera Magna,40.0,7,7,28,Amomum|Cardamomum|Casia|Cinnamomum|Crocus|Myrrha|Piper longum
f108v,Diamargariton (Electuario de Perlas),34.8,4,7,16,Cardamomum|Casia|Cinnamomum|Crocus
f108v,Diaciminum (Electuario de Comino),33.3,3,7,11,Amomum|Cinnamomum|Piper longum
f108v,Unguentum Basilicon,0.0,0,7,7,
f108v,Unguentum Populeon,0.0,0,7,12,
f108v,Pillulae de Hiera cum Agarico,25.0,2,7,9,Cinnamomum|Crocus
f108v,Pillulae Fetidae (Pildoras Fetidas),13.3,1,7,8,Myrrha
f108v,Requies Magna (Requies Nicolai),16.7,2,7,17,Cinnamomum|Crocus
f108v,Diacodion (Jarabe de Adormidera),15.4,1,7,6,Cinnamomum
f108v,Dialtea (Ungueento de Altea),0.0,0,7,10,
f108v,Philonium Persicum,48.0,6,7,18,Cardamomum|Casia|Cinnamomum|Crocus|Myrrha|Piper longum
f108v,Oximel Compositum,11.8,1,7,10,Piper longum
f108v,Theriac Diatessaron,16.7,1,7,5,Myrrha
f108v,Theodoricon Euporistum,58.3,7,7,17,Amomum|Cardamomum|Casia|Cinnamomum|Crocus|Myrrha|Piper longum
f108v,Diasatyrion,38.1,4,7,14,Cardamomum|Cinnamomum|Crocus|Piper longum
f108v,Diarodon Abbatis,34.8,4,7,16,Cardamomum|Casia|Cinnamomum|Crocus
f108v,Rosata Novella,28.6,2,7,7,Cinnamomum|Crocus
f108v,Letitia Galeni,28.6,3,7,14,Cardamomum|Cinnamomum|Crocus
f108v,Trifera Saracenica,57.1,6,7,14,Cardamomum|Casia|Cinnamomum|Crocus|Myrrha|Piper longum
f108v,Paulinum,50.0,5,7,13,Casia|Cinnamomum|Crocus|Myrrha|Piper longum
f108v,Electuarium Justinum,66.7,7,7,14,Amomum|Cardamomum|Casia|Cinnamomum|Crocus|Myrrha|Piper longum
f108v,Electuarium de Baccis Lauri,33.3,3,7,11,Cinnamomum|Myrrha|Piper longum
f108v,Syrupus de Fumaria,12.5,1,7,9,Cinnamomum
f108v,Confectio Anacardia,35.3,3,7,10,Cinnamomum|Crocus|Piper longum
f108v,Electuarium Diacostum,55.6,5,7,11,Amomum|Cardamomum|Casia|Cinnamomum|Piper longum
f108v,Unguentum Marciaton,0.0,0,7,10,
f108v,Suffuf al-Tib (Polvo aromatico de Avicena),50.0,4,7,9,Cardamomum|Casia|Cinnamomum|Crocus
f108v,Itrifal Ustukhudus (Electuario de Espliego),21.1,2,7,12,Cinnamomum|Crocus
f108v,Tiryaq al-Arba (Theriac de 4 ingredientes - Avicena),16.7,1,7,5,Myrrha
f108v,Jawaarish Jalinusi (Digestivo de Galeno - Avicena),52.6,5,7,12,Cardamomum|Casia|Cinnamomum|Crocus|Piper longum
f108v,Unguentum Abulcasis (de vulneribus),13.3,1,7,8,Myrrha
f108v,Theriac Abulcasis (contra venenos),38.1,4,7,14,Cinnamomum|Crocus|Myrrha|Piper longum
f108v,Antidotum Hadriani,52.6,5,7,12,Casia|Cinnamomum|Crocus|Myrrha|Piper longum
f108v,Electuarium Ducis,22.2,2,7,11,Cinnamomum|Piper longum
f108v,Benedicta Laxativa,21.1,2,7,12,Cinnamomum|Crocus
f108v,Diatragacanthi,15.4,1,7,6,Cinnamomum
f108v,Dianucum (Electuario de Nueces),12.5,1,7,9,Cinnamomum
f108v,Electuarium Diaspermaton,35.3,3,7,10,Amomum|Cinnamomum|Piper longum
f108v,Philonium Romanum,44.4,4,7,11,Cinnamomum|Crocus|Myrrha|Piper longum
f108v,Theriac Diatessaron Magna,26.7,2,7,8,Cinnamomum|Myrrha
f111r,Theriac Magna (Triaca de Andromachus),28.6,6,8,34,Amomum|Casia|Crocus|Myrrha|Opopanax|Piper longum
f111r,Mithridatium,31.6,6,8,30,Cardamomum|Casia|Crocus|Myrrha|Opopanax|Piper longum
f111r,Diascordium,9.5,1,8,13,Piper longum
f111r,Pillulae Cochiae,14.3,1,8,6,Bdellium
f111r,Pillulae Aureae,13.3,1,8,7,Crocus
f111r,Unguentum Apostolorum,30.0,3,8,12,Bdellium|Myrrha|Opopanax
f111r,Electuarium de Succo Rosarum,0.0,0,8,8,
f111r,Aurea Alexandrina,26.7,4,8,22,Casia|Crocus|Myrrha|Piper longum
f111r,Confectio Hamech,0.0,0,8,15,
f111r,Hiera Picra (Hiera de Galeno),22.2,2,8,10,Casia|Crocus
f111r,Trifera Magna,44.4,8,8,28,Amomum|Bdellium|Cardamomum|Casia|Crocus|Myrrha|Opopanax|Piper longum
f111r,Diamargariton (Electuario de Perlas),25.0,3,8,16,Cardamomum|Casia|Crocus
f111r,Diaciminum (Electuario de Comino),21.1,2,8,11,Amomum|Piper longum
f111r,Unguentum Basilicon,0.0,0,8,7,
f111r,Unguentum Populeon,0.0,0,8,12,
f111r,Pillulae de Hiera cum Agarico,11.8,1,8,9,Crocus
f111r,Pillulae Fetidae (Pildoras Fetidas),37.5,3,8,8,Bdellium|Myrrha|Opopanax
f111r,Requies Magna (Requies Nicolai),8.0,1,8,17,Crocus
f111r,Diacodion (Jarabe de Adormidera),0.0,0,8,6,
f111r,Dialtea (Ungueento de Altea),0.0,0,8,10,
f111r,Philonium Persicum,38.5,5,8,18,Cardamomum|Casia|Crocus|Myrrha|Piper longum
f111r,Oximel Compositum,11.1,1,8,10,Piper longum
f111r,Theriac Diatessaron,15.4,1,8,5,Myrrha
f111r,Theodoricon Euporistum,48.0,6,8,17,Amomum|Cardamomum|Casia|Crocus|Myrrha|Piper longum
f111r,Diasatyrion,27.3,3,8,14,Cardamomum|Crocus|Piper longum
f111r,Diarodon Abbatis,25.0,3,8,16,Cardamomum|Casia|Crocus
f111r,Rosata Novella,13.3,1,8,7,Crocus
f111r,Letitia Galeni,18.2,2,8,14,Cardamomum|Crocus
f111r,Trifera Saracenica,45.5,5,8,14,Cardamomum|Casia|Crocus|Myrrha|Piper longum
f111r,Paulinum,38.1,4,8,13,Casia|Crocus|Myrrha|Piper longum
f111r,Electuarium Justinum,54.5,6,8,14,Amomum|Cardamomum|Casia|Crocus|Myrrha|Piper longum
f111r,Electuarium de Baccis Lauri,21.1,2,8,11,Myrrha|Piper longum
f111r,Syrupus de Fumaria,0.0,0,8,9,
f111r,Confectio Anacardia,22.2,2,8,10,Crocus|Piper longum
f111r,Electuarium Diacostum,42.1,4,8,11,Amomum|Cardamomum|Casia|Piper longum
f111r,Unguentum Marciaton,0.0,0,8,10,
f111r,Suffuf al-Tib (Polvo aromatico de Avicena),35.3,3,8,9,Cardamomum|Casia|Crocus
f111r,Itrifal Ustukhudus (Electuario de Espliego),10.0,1,8,12,Crocus
f111r,Tiryaq al-Arba (Theriac de 4 ingredientes - Avicena),15.4,1,8,5,Myrrha
f111r,Jawaarish Jalinusi (Digestivo de Galeno - Avicena),40.0,4,8,12,Cardamomum|Casia|Crocus|Piper longum
f111r,Unguentum Abulcasis (de vulneribus),12.5,1,8,8,Myrrha
f111r,Theriac Abulcasis (contra venenos),36.4,4,8,14,Crocus|Myrrha|Opopanax|Piper longum
f111r,Antidotum Hadriani,40.0,4,8,12,Casia|Crocus|Myrrha|Piper longum
f111r,Electuarium Ducis,10.5,1,8,11,Piper longum
f111r,Benedicta Laxativa,10.0,1,8,12,Crocus
f111r,Diatragacanthi,0.0,0,8,6,
f111r,Dianucum (Electuario de Nueces),0.0,0,8,9,
f111r,Electuarium Diaspermaton,22.2,2,8,10,Amomum|Piper longum
f111r,Philonium Romanum,31.6,3,8,11,Crocus|Myrrha|Piper longum
f111r,Theriac Diatessaron Magna,12.5,1,8,8,Myrrha
f111v,Theriac Magna (Triaca de Andromachus),28.6,6,8,34,Amomum|Casia|Crocus|Mel despumatum|Myrrha|Piper longum
f111v,Mithridatium,31.6,6,8,30,Cardamomum|Casia|Crocus|Mel despumatum|Myrrha|Piper longum
f111v,Diascordium,19.0,2,8,13,Mel despumatum|Piper longum
f111v,Pillulae Cochiae,14.3,1,8,6,Bdellium
f111v,Pillulae Aureae,13.3,1,8,7,Crocus
f111v,Unguentum Apostolorum,20.0,2,8,12,Bdellium|Myrrha
f111v,Electuarium de Succo Rosarum,0.0,0,8,8,
f111v,Aurea Alexandrina,33.3,5,8,22,Casia|Crocus|Mel despumatum|Myrrha|Piper longum
f111v,Confectio Hamech,8.7,1,8,15,Mel despumatum
f111v,Hiera Picra (Hiera de Galeno),33.3,3,8,10,Casia|Crocus|Mel despumatum
f111v,Trifera Magna,44.4,8,8,28,Amomum|Bdellium|Cardamomum|Casia|Crocus|Mel despumatum|Myrrha|Piper longum
f111v,Diamargariton (Electuario de Perlas),25.0,3,8,16,Cardamomum|Casia|Crocus
f111v,Diaciminum (Electuario de Comino),31.6,3,8,11,Amomum|Mel despumatum|Piper longum
f111v,Unguentum Basilicon,0.0,0,8,7,
f111v,Unguentum Populeon,0.0,0,8,12,
f111v,Pillulae de Hiera cum Agarico,11.8,1,8,9,Crocus
f111v,Pillulae Fetidae (Pildoras Fetidas),25.0,2,8,8,Bdellium|Myrrha
f111v,Requies Magna (Requies Nicolai),8.0,1,8,17,Crocus
f111v,Diacodion (Jarabe de Adormidera),0.0,0,8,6,
f111v,Dialtea (Ungueento de Altea),0.0,0,8,10,
f111v,Philonium Persicum,46.2,6,8,18,Cardamomum|Casia|Crocus|Mel despumatum|Myrrha|Piper longum
f111v,Oximel Compositum,22.2,2,8,10,Mel despumatum|Piper longum
f111v,Theriac Diatessaron,30.8,2,8,5,Mel despumatum|Myrrha
f111v,Theodoricon Euporistum,56.0,7,8,17,Amomum|Cardamomum|Casia|Crocus|Mel despumatum|Myrrha|Piper longum
f111v,Diasatyrion,36.4,4,8,14,Cardamomum|Crocus|Mel despumatum|Piper longum
f111v,Diarodon Abbatis,25.0,3,8,16,Cardamomum|Casia|Crocus
f111v,Rosata Novella,13.3,1,8,7,Crocus
f111v,Letitia Galeni,18.2,2,8,14,Cardamomum|Crocus
f111v,Trifera Saracenica,54.5,6,8,14,Cardamomum|Casia|Crocus|Mel despumatum|Myrrha|Piper longum
f111v,Paulinum,47.6,5,8,13,Casia|Crocus|Mel despumatum|Myrrha|Piper longum
f111v,Electuarium Justinum,63.6,7,8,14,Amomum|Cardamomum|Casia|Crocus|Mel despumatum|Myrrha|Piper longum
f111v,Electuarium de Baccis Lauri,31.6,3,8,11,Mel despumatum|Myrrha|Piper longum
f111v,Syrupus de Fumaria,0.0,0,8,9,
f111v,Confectio Anacardia,33.3,3,8,10,Crocus|Mel despumatum|Piper longum
f111v,Electuarium Diacostum,52.6,5,8,11,Amomum|Cardamomum|Casia|Mel despumatum|Piper longum
f111v,Unguentum Marciaton,0.0,0,8,10,
f111v,Suffuf al-Tib (Polvo aromatico de Avicena),35.3,3,8,9,Cardamomum|Casia|Crocus
f111v,Itrifal Ustukhudus (Electuario de Espliego),20.0,2,8,12,Crocus|Mel despumatum
f111v,Tiryaq al-Arba (Theriac de 4 ingredientes - Avicena),30.8,2,8,5,Mel despumatum|Myrrha
f111v,Jawaarish Jalinusi (Digestivo de Galeno - Avicena),50.0,5,8,12,Cardamomum|Casia|Crocus|Mel despumatum|Piper longum
f111v,Unguentum Abulcasis (de vulneribus),12.5,1,8,8,Myrrha
f111v,Theriac Abulcasis (contra venenos),36.4,4,8,14,Crocus|Mel despumatum|Myrrha|Piper longum
f111v,Antidotum Hadriani,50.0,5,8,12,Casia|Crocus|Mel despumatum|Myrrha|Piper longum
f111v,Electuarium Ducis,21.1,2,8,11,Mel despumatum|Piper longum
f111v,Benedicta Laxativa,10.0,1,8,12,Crocus
f111v,Diatragacanthi,0.0,0,8,6,
f111v,Dianucum (Electuario de Nueces),11.8,1,8,9,Mel despumatum
f111v,Electuarium Diaspermaton,33.3,3,8,10,Amomum|Mel despumatum|Piper longum
f111v,Philonium Romanum,42.1,4,8,11,Crocus|Mel despumatum|Myrrha|Piper longum
f111v,Theriac Diatessaron Magna,25.0,2,8,8,Mel despumatum|Myrrha
f112r,Theriac Magna (Triaca de Andromachus),24.4,5,7,34,Casia|Cinnamomum|Crocus|Myrrha|Piper longum
f112r,Mithridatium,32.4,6,7,30,Cardamomum|Casia|Cinnamomum|Crocus|Myrrha|Piper longum
f112r,Diascordium,20.0,2,7,13,Cinnamomum|Piper longum
f112r,Pillulae Cochiae,15.4,1,7,6,Bdellium
f112r,Pillulae Aureae,28.6,2,7,7,Cinnamomum|Crocus
f112r,Unguentum Apostolorum,21.1,2,7,12,Bdellium|Myrrha
f112r,Electuarium de Succo Rosarum,13.3,1,7,8,Cinnamomum
f112r,Aurea Alexandrina,34.5,5,7,22,Casia|Cinnamomum|Crocus|Myrrha|Piper longum
f112r,Confectio Hamech,9.1,1,7,15,Cinnamomum
f112r,Hiera Picra (Hiera de Galeno),35.3,3,7,10,Casia|Cinnamomum|Crocus
f112r,Trifera Magna,40.0,7,7,28,Bdellium|Cardamomum|Casia|Cinnamomum|Crocus|Myrrha|Piper longum
f112r,Diamargariton (Electuario de Perlas),34.8,4,7,16,Cardamomum|Casia|Cinnamomum|Crocus
f112r,Diaciminum (Electuario de Comino),22.2,2,7,11,Cinnamomum|Piper longum
f112r,Unguentum Basilicon,0.0,0,7,7,
f112r,Unguentum Populeon,0.0,0,7,12,
f112r,Pillulae de Hiera cum Agarico,25.0,2,7,9,Cinnamomum|Crocus
f112r,Pillulae Fetidae (Pildoras Fetidas),26.7,2,7,8,Bdellium|Myrrha
f112r,Requies Magna (Requies Nicolai),16.7,2,7,17,Cinnamomum|Crocus
f112r,Diacodion (Jarabe de Adormidera),15.4,1,7,6,Cinnamomum
f112r,Dialtea (Ungueento de Altea),0.0,0,7,10,
f112r,Philonium Persicum,48.0,6,7,18,Cardamomum|Casia|Cinnamomum|Crocus|Myrrha|Piper longum
f112r,Oximel Compositum,11.8,1,7,10,Piper longum
f112r,Theriac Diatessaron,16.7,1,7,5,Myrrha
f112r,Theodoricon Euporistum,50.0,6,7,17,Cardamomum|Casia|Cinnamomum|Crocus|Myrrha|Piper longum
f112r,Diasatyrion,38.1,4,7,14,Cardamomum|Cinnamomum|Crocus|Piper longum
f112r,Diarodon Abbatis,34.8,4,7,16,Cardamomum|Casia|Cinnamomum|Crocus
f112r,Rosata Novella,28.6,2,7,7,Cinnamomum|Crocus
f112r,Letitia Galeni,28.6,3,7,14,Cardamomum|Cinnamomum|Crocus
f112r,Trifera Saracenica,57.1,6,7,14,Cardamomum|Casia|Cinnamomum|Crocus|Myrrha|Piper longum
f112r,Paulinum,50.0,5,7,13,Casia|Cinnamomum|Crocus|Myrrha|Piper longum
f112r,Electuarium Justinum,57.1,6,7,14,Cardamomum|Casia|Cinnamomum|Crocus|Myrrha|Piper longum
f112r,Electuarium de Baccis Lauri,33.3,3,7,11,Cinnamomum|Myrrha|Piper longum
f112r,Syrupus de Fumaria,12.5,1,7,9,Cinnamomum
f112r,Confectio Anacardia,35.3,3,7,10,Cinnamomum|Crocus|Piper longum
f112r,Electuarium Diacostum,44.4,4,7,11,Cardamomum|Casia|Cinnamomum|Piper longum
f112r,Unguentum Marciaton,0.0,0,7,10,
f112r,Suffuf al-Tib (Polvo aromatico de Avicena),50.0,4,7,9,Cardamomum|Casia|Cinnamomum|Crocus
f112r,Itrifal Ustukhudus (Electuario de Espliego),21.1,2,7,12,Cinnamomum|Crocus
f112r,Tiryaq al-Arba (Theriac de 4 ingredientes - Avicena),16.7,1,7,5,Myrrha
f112r,Jawaarish Jalinusi (Digestivo de Galeno - Avicena),52.6,5,7,12,Cardamomum|Casia|Cinnamomum|Crocus|Piper longum
f112r,Unguentum Abulcasis (de vulneribus),13.3,1,7,8,Myrrha
f112r,Theriac Abulcasis (contra venenos),38.1,4,7,14,Cinnamomum|Crocus|Myrrha|Piper longum
f112r,Antidotum Hadriani,52.6,5,7,12,Casia|Cinnamomum|Crocus|Myrrha|Piper longum
f112r,Electuarium Ducis,22.2,2,7,11,Cinnamomum|Piper longum
f112r,Benedicta Laxativa,21.1,2,7,12,Cinnamomum|Crocus
f112r,Diatragacanthi,15.4,1,7,6,Cinnamomum
f112r,Dianucum (Electuario de Nueces),12.5,1,7,9,Cinnamomum
f112r,Electuarium Diaspermaton,23.5,2,7,10,Cinnamomum|Piper longum
f112r,Philonium Romanum,44.4,4,7,11,Cinnamomum|Crocus|Myrrha|Piper longum
f112r,Theriac Diatessaron Magna,26.7,2,7,8,Cinnamomum|Myrrha
f112v,Theriac Magna (Triaca de Andromachus),29.3,6,7,34,Casia|Crocus|Galbanum|Mel despumatum|Myrrha|Piper longum
f112v,Mithridatium,27.0,5,7,30,Casia|Crocus|Mel despumatum|Myrrha|Piper longum
f112v,Diascordium,30.0,3,7,13,Galbanum|Mel despumatum|Piper longum
f112v,Pillulae Cochiae,15.4,1,7,6,Bdellium
f112v,Pillulae Aureae,14.3,1,7,7,Crocus
f112v,Unguentum Apostolorum,31.6,3,7,12,Bdellium|Galbanum|Myrrha
f112v,Electuarium de Succo Rosarum,0.0,0,7,8,
f112v,Aurea Alexandrina,34.5,5,7,22,Casia|Crocus|Mel despumatum|Myrrha|Piper longum
f112v,Confectio Hamech,9.1,1,7,15,Mel despumatum
f112v,Hiera Picra (Hiera de Galeno),35.3,3,7,10,Casia|Crocus|Mel despumatum
f112v,Trifera Magna,34.3,6,7,28,Bdellium|Casia|Crocus|Mel despumatum|Myrrha|Piper longum
f112v,Diamargariton (Electuario de Perlas),17.4,2,7,16,Casia|Crocus
f112v,Diaciminum (Electuario de Comino),22.2,2,7,11,Mel despumatum|Piper longum
f112v,Unguentum Basilicon,14.3,1,7,7,Galbanum
f112v,Unguentum Populeon,0.0,0,7,12,
f112v,Pillulae de Hiera cum Agarico,12.5,1,7,9,Crocus
f112v,Pillulae Fetidae (Pildoras Fetidas),40.0,3,7,8,Bdellium|Galbanum|Myrrha
f112v,Requies Magna (Requies Nicolai),8.3,1,7,17,Crocus
f112v,Diacodion (Jarabe de Adormidera),0.0,0,7,6,
f112v,Dialtea (Ungueento de Altea),0.0,0,7,10,
f112v,Philonium Persicum,40.0,5,7,18,Casia|Crocus|Mel despumatum|Myrrha|Piper longum
f112v,Oximel Compositum,23.5,2,7,10,Mel despumatum|Piper longum
f112v,Theriac Diatessaron,33.3,2,7,5,Mel despumatum|Myrrha
f112v,Theodoricon Euporistum,41.7,5,7,17,Casia|Crocus|Mel despumatum|Myrrha|Piper longum
f112v,Diasatyrion,28.6,3,7,14,Crocus|Mel despumatum|Piper longum
f112v,Diarodon Abbatis,17.4,2,7,16,Casia|Crocus
f112v,Rosata Novella,14.3,1,7,7,Crocus
f112v,Letitia Galeni,9.5,1,7,14,Crocus
f112v,Trifera Saracenica,47.6,5,7,14,Casia|Crocus|Mel despumatum|Myrrha|Piper longum
f112v,Paulinum,50.0,5,7,13,Casia|Crocus|Mel despumatum|Myrrha|Piper longum
f112v,Electuarium Justinum,47.6,5,7,14,Casia|Crocus|Mel despumatum|Myrrha|Piper longum
f112v,Electuarium de Baccis Lauri,33.3,3,7,11,Mel despumatum|Myrrha|Piper longum
f112v,Syrupus de Fumaria,0.0,0,7,9,
f112v,Confectio Anacardia,35.3,3,7,10,Crocus|Mel despumatum|Piper longum
f112v,Electuarium Diacostum,33.3,3,7,11,Casia|Mel despumatum|Piper longum
f112v,Unguentum Marciaton,0.0,0,7,10,
f112v,Suffuf al-Tib (Polvo aromatico de Avicena),25.0,2,7,9,Casia|Crocus
f112v,Itrifal Ustukhudus (Electuario de Espliego),21.1,2,7,12,Crocus|Mel despumatum
f112v,Tiryaq al-Arba (Theriac de 4 ingredientes - Avicena),33.3,2,7,5,Mel despumatum|Myrrha
f112v,Jawaarish Jalinusi (Digestivo de Galeno - Avicena),42.1,4,7,12,Casia|Crocus|Mel despumatum|Piper longum
f112v,Unguentum Abulcasis (de vulneribus),13.3,1,7,8,Myrrha
f112v,Theriac Abulcasis (contra venenos),47.6,5,7,14,Crocus|Galbanum|Mel despumatum|Myrrha|Piper longum
f112v,Antidotum Hadriani,52.6,5,7,12,Casia|Crocus|Mel despumatum|Myrrha|Piper longum
f112v,Electuarium Ducis,22.2,2,7,11,Mel despumatum|Piper longum
