Folio,Stem,Final_Atoms,Token_Count,N_Matched_Folios,N_Total_Recipe_Folios,Is_Identified,Identification
f105r,D1A1K2,A2|Ab,2,4,10,False,
f105r,A1Q2A1,B2|G3,2,10,20,True,Myrrha
f105r,A1P1K1J1,A2,2,5,12,False,
f105r,D1A1P1K1B1,A2,2,3,8,False,
f105r,A2P1K1J1B1,A2,2,2,3,False,
f105r,Q1A3,B2|C1,2,6,22,False,
f105r,P1A3G1B1A3,C1,1,1,1,False,
f105r,K1T1,A2,1,3,5,False,
f105r,D1A1P1A3,G1,1,4,7,False,
f105r,A2P1K1M1,A2,1,1,1,False,
f105r,C2A3C1A3E1C2,B2,1,1,1,False,
f105r,K1K2Ba,Ab,1,3,7,False,
f105r,QaA3,G1,1,1,2,False,
f105r,B1L1K2,C2,1,2,5,False,
f105r,A2J1,A2,1,1,1,False,
f105r,D1A1B1A1,C1,1,1,1,False,
f105r,AaB2L1J1,A2,1,1,1,False,
f105r,D1A1B1J1,E2,1,1,2,False,
f105r,A1B1K2,Ab,1,1,1,False,
f105r,Q1K1J1A1B1,A2,1,1,3,False,
f105r,A2Q2K1,A2,1,1,1,False,
f105r,A1Q2J1Ba,A2,1,4,13,False,
f105r,C1A1,B2,1,4,12,False,
f105r,A1B2Q1K2B1,A2,1,3,10,False,
f105r,M1A1B1A3,G1,1,1,1,False,
f105r,A1K1J1B1,Ab,1,1,2,False,
f105r,D1A1Q1M1,Ab,1,7,15,False,
f105r,Q2K2Ba,Ab,1,3,4,False,
f105r,A2Q2K2B1,A2,1,4,8,False,
f105r,A2Q2M1A1B1,A2,1,1,1,False,
f105r,K1J1A1,B1,1,20,37,False,
f105r,A3G3A1J1Q1J1,A2,1,1,1,False,
f105r,A1Q2J1,A2,1,6,13,False,
f105r,L1J1BaM1,Ab,1,1,1,False,
f105r,D1A1Q1A1,C1,1,8,16,False,
f105r,A1B2P1L1J1B1,Ab,1,1,1,False,
f105r,A2L1K2A1B1,A2,1,1,2,False,
f105r,A2Q1K2A1,C2,1,5,8,False,
f105r,D1A1B1A3,H1,1,6,13,False,
f105r,A3G3A1B1,Ab,1,1,1,False,
f105r,A1B2M1,A2,1,1,1,False,
f105r,B2K1J1Ba,A2,1,3,9,False,
f105r,A1J1C2A3,B2,1,1,1,False,
f105r,A1K2A1B2K2,A2,1,1,1,False,
f105r,A1Q1K2AaB1,A2,1,1,1,False,
f105r,A1Q1K1J1,A2,1,4,10,False,
f105r,C2A3F3,A2,1,2,4,False,
f105r,A1C1,J1,1,6,6,False,
f105r,A2Q2A3,B3,1,5,14,False,
f105r,P1B1A3C1A1L1J1B1,A2,1,1,1,False,
f105r,A1Q2K1J1A1,C2,1,2,2,False,
f105r,A1H1A3,B2,1,1,1,False,
f105r,Q2K1J1B1A3C1K1,A2,1,1,1,False,
f105r,P2K1A1C2A3,G1,1,1,1,False,
f105r,P1A1B2A3,G1,1,1,5,False,
f105r,P1A1B2Q1M1,A2,1,1,1,False,
f105r,B1A2A3,G1,1,1,1,False,
f105r,AbA3,G3,1,1,1,False,
f105r,A2Q2K2A1B1,A2,1,3,4,False,
f105r,D1A1K2A1B1,A2,1,1,2,False,
f105r,D1A1K2B1,A2,1,3,6,False,
f105r,Q1K1J1B1,A2,1,2,6,False,
f105r,D1A1Q2K1B1,A2,1,2,9,False,
f105r,A1Q2K1K2,Ab,1,3,4,False,
f105r,Q2K2A1,C1,1,3,3,False,
f105r,A2Q1J1Ba,A2,1,1,2,False,
f105r,D1A1Q1Ba,A2,1,1,1,False,
f105r,D1A1Q1J1,Ba,1,7,18,False,
f105r,L1J1B1,A2,1,6,22,False,
f105r,K1K2B1,A2,1,5,13,False,
f105r,Q1J1C2A1A3,C1,1,1,1,False,
f105r,D1A1M1Ba,A2,1,1,1,False,
f105r,Q1K2A1B1,A2,1,1,2,False,
f105r,B1B2B2,C2,1,1,1,False,
f105r,L1U1,A2,1,3,8,False,
f105r,A1J1Q1J1A1B1,A2,1,1,1,False,
f105r,D1A1Q1K2A1B1,A2,1,2,7,False,
f105r,L1J1A1B2Q1K2,A2,1,1,1,False,
f105r,B2Q1LbK2,Ab,1,1,1,False,
f105r,A1Q1K2B1,A2,1,7,18,False,
f105r,A1B2Q1K2A1B1,A2,1,1,3,False,
f105r,B2Q1A3,G1,1,5,20,False,
f105r,A1Q1K2A1,B2,1,6,7,True,Casia
f105r,A1Q2K2A1,B2,1,3,8,False,
f105r,A3C1A3,B2,1,6,12,False,
f105r,A1Q2M1A1,C2,1,1,1,False,
f105r,A1C1A3,B2,1,11,26,True,Crocus
f105r,B2Q2K2Ba,A2,1,1,2,False,
f105r,A1Q1K2B1B1,B2,1,1,1,False,
f105r,L1J1A1Q1J1B1,A2,1,1,1,False,
f105r,A3G3A1,B2,1,1,2,False,
f105r,D1A1Q1K1J1B1,A2,1,3,10,False,
f105r,A1Q1J1B1,A2,1,6,11,False,
f105r,D1JcQ1,A2,1,1,1,False,
f105r,L1J1A1,A2,1,14,29,True,FUNCTION_WORD
f105r,A1B2K2B1,A2,1,2,2,False,
f105r,K1BaA3,G1,1,1,3,False,
f105r,A1Q2J1B1,A2,1,6,14,False,
f105r,K1J1A1Q2,A2,1,1,3,False,
f105r,K1B1,A2,1,8,17,False,
f105r,B1C2J1K1J1,A2,1,1,1,False,
f105r,A1Q2J1A1,B2,1,10,18,True,Casia
f105r,A1Q1K2A1B1,A2,1,3,6,False,
f105r,A1Q1K2A2Q2K2B1,A2,1,1,1,False,
f105r,C2,,1,19,29,False,
f105r,Q2J1A1,B2,1,8,11,False,
f105r,A1B2Q1A3,G1,1,6,16,False,
f105r,A1B2P2A3,G1,1,1,1,False,
f105r,A3F3A1Ba,A2,1,1,1,False,
f105r,Q2K2B1A3,C1,1,1,3,False,
f105r,A2K1J1,A1,1,3,10,False,
f105r,D1A1Q1J1B1A3,B2,1,2,5,False,
f105r,L1A1B1,A2,1,6,13,False,
f105r,K1J1Q1A3E1,B3,1,1,1,False,
f105r,A1B2Q1K1A1Q1K2B1,A2,1,1,1,False,
f105r,A2P1A3,F3,1,1,2,False,
f105r,A1J1P1A3,G1,1,1,1,False,
f105r,A1P1A3E1,B2,1,1,2,False,
f105r,A1Q2J1A1B1,B2,1,6,12,False,
f105r,K2A1,B2,1,1,1,False,
f105r,Q1K2,A2,1,9,16,False,
f105r,A2B2Q1A3,G1,1,1,2,False,
f105r,A1B2,C2,1,9,12,False,
f105r,B1K1K2,C2,1,2,4,False,
f105r,A1K2A1B1K2,A2,1,1,1,False,
f105r,K1J1P2K1J1B1,A2,1,1,1,False,
f105r,P1K1J1A1,C1,1,4,9,True,Cinnamomum
f105r,U1K2,A2,1,5,5,False,
f105r,K1P1A3F2Q1J1,A2,1,1,1,False,
f105r,P1K1K2,A2,1,2,3,True,Bdellium
f105r,B1M1B1,A2,1,1,1,False,
f105r,K1J1A1B1Q1J1B1,Ab,1,1,1,False,
f105r,B1J1U2B1,A2,1,1,1,False,
f105r,B1A3G2B2,C2,1,1,1,False,
f105r,A3F3A1B2,C2,1,1,1,False,
f105r,P1B1A3,B2,1,1,1,False,
f105r,LbK2,A2,1,3,7,False,
f105r,A2D1A1P1K1,A2,1,1,1,False,
f105r,A3F3A3,B2,1,1,3,False,
f105r,P2K1B1,A2,1,1,1,False,
f105r,A1Q1,Ab,1,10,18,False,
f105r,K1B1J1Ba,A2,1,1,1,False,
f105r,DaA1B1K2B1,A2,1,1,1,False,
f105r,D1A1Q2J1B1,A2,1,5,15,False,
f105r,K1,A1,1,18,32,False,
f105r,K1K2C2,A2,1,1,1,False,
f105r,T1J1B1,A2,1,3,4,False,
f105r,P1K1C2J1,B1,1,1,1,False,
f105r,L1K2P2,A2,1,1,1,False,
f105r,D1A1Q2K2B1,A2,1,5,15,False,
f105r,D1A1Q1K2B1,A2,1,7,22,False,
f105r,A1P1A3,F3,1,9,15,False,
f105r,Q1J1K1J1B1,A2,1,1,2,False,
f105r,A1B2Q1K2Ba,A2,1,2,6,False,
f105r,D1A1U1,A2,1,2,3,False,
f105r,K1A1,B2,1,20,37,False,
f105r,A3F2B2B1,A2,1,1,1,False,
f105r,Q2K2,A2,1,4,6,False,
f105r,Q2A3,F3,1,7,22,False,
f105r,D1A1Q1A1B2Q1,A2,1,1,1,False,
f105r,K1J1A1B2Q1A3C1,A2,1,1,1,False,
f105r,Q2A1B1K2,A2,1,1,1,False,
f105r,B2K1,B2,1,1,6,False,
f105r,L1,X1,1,16,27,False,
f105r,A3F2B5,A2,1,1,1,False,
f105r,T1K2C2,A2,1,1,1,False,
f105r,B2Q1Aa,C1,1,1,1,False,
f105r,P2K1A1Qa,A2,1,1,1,False,
f105r,A2K1J1A1K1,A2,1,1,1,False,
f105r,B2Q1J1A1,B2,1,3,3,False,
f105r,BaA3,G1,1,20,30,False,
f105r,D1Q1A3,F3,1,2,3,False,
f105r,A1B2Q1K1J1,A2,1,1,1,False,
f105r,A3B5A3,B3,1,1,1,False,
f105r,A1Q1K2A1B1A3,F3,1,1,1,False,
f105r,B2Q1K2,A2,1,5,16,False,
f105r,Q2K2A1B2Q2K2B1,A2,1,1,1,False,
f105r,A3F3A1,B1,1,1,6,False,
f105r,B1A1,C1,1,8,16,False,
f105r,A3E1,B2,1,2,6,False,
f105r,K1J1Q1,A2,1,4,11,False,
f105r,A2Q1,B2,1,2,3,False,
f105r,A3B2Q1A3,B3,1,4,11,False,
f105r,A1P1K1K2B1,A2,1,1,3,False,
f105r,A1C1A1B2P1K1J1,A2,1,1,1,False,
f105r,A1P2A1C1,A2,1,1,1,False,
f105r,A1Q2J1B1A3,G1,1,3,7,False,
f105r,Q2J1,B1,1,2,5,False,
f105r,A1Q2J1A1B1A3,C1,1,3,6,False,
f105r,A2Q2J1B1,A2,1,2,2,False,
f105r,K1J1B1A3,G1,1,5,16,False,
f105r,A1Q2A3B2,A2,1,5,6,False,
f105v,A3,B2|B3|C1|F1|F3|G1|G3|H1,39,20,37,False,
f105v,A1Q2A3,B2|C1|F3|G1,23,15,31,True,FUNCTION_WORD
f105v,B1A3,B2|C1|F3|G1,18,21,38,False,
f105v,A1,|B2|C1|C2|H1|Q1,13,20,37,False,
f105v,A1Q1A3,B2|B3|F3|G1,10,14,30,True,Piper longum
f105v,A1B1A3,B2|B5|C1|G1,6,9,20,True,FUNCTION_WORD
f105v,Q1A3,C1|F3|G1,6,6,22,False,
f105v,K1J1B1A3,B2|F1|G1,5,5,16,False,
f105v,K1K2,A1|A2|Ab|C2,5,15,31,False,
f105v,B2,,4,7,22,False,
f105v,K1,B2|C2|J1,4,18,32,False,
f105v,D1A1Q1A3,G1|G3,4,11,27,False,
f105v,Q2A3,F3|G1,4,7,22,False,
f105v,A2Q2A3,G1,3,5,14,False,
f105v,B1A1,B2|K2,3,8,16,False,
f105v,K1J1B1,A2,3,8,24,False,
f105v,A2K1K2,A1|A2,3,7,17,False,
f105v,B2Q1A3,G1|G3,3,5,20,False,
f105v,C1,|A2,3,8,21,False,
f105v,A2Q1K2,A1|A2,3,6,11,False,
f105v,C2,|A2,3,19,29,False,
f105v,A1C1A3,B2|F3|G1,3,11,26,True,Crocus
f105v,A3B2Q1A3,F3|G1,3,4,11,False,
f105v,B2Q1,B2,3,3,12,False,
f105v,A1A3,F3|G3,2,6,17,False,
f105v,A1B2P1K1J1B1,A2,2,1,1,False,
f105v,A1P1K1J1B1A3,G1,2,1,4,False,
f105v,A1Q2A1,C1,2,10,20,True,Myrrha
f105v,A1P1K1J1,A2|B1,2,5,12,False,
f105v,A1Q2K2B1,A2,2,8,21,False,
f105v,K1B1A1,C1|C2,2,2,6,False,
f105v,P1K1J1B1A3,B2|G1,2,3,8,False,
f105v,A1B2Q1A3,B2|G1,2,6,16,False,
f105v,A1P1K1J1B1,A2|Ab,2,5,15,False,
f105v,A3E1,B2,2,2,6,False,
f105v,Q1,A2|B2,2,1,5,False,
f105v,A1Q1K2,A2|C2,2,12,26,False,
f105v,K1J1,A1|A2,2,13,30,False,
f105v,L1K2,A1|A2,2,11,27,False,
f105v,BaA3,G1,2,20,30,False,
f105v,D1A1P1A3,C1|G1,2,4,7,False,
f105v,L1J1A1,B1|J1,2,14,29,True,FUNCTION_WORD
f105v,D1A1A3,F3|G1,2,6,11,True,Myrrha
f105v,A1Q2K2,A1|A2,2,13,26,False,
f105v,K1B1A3,B2|G1,2,3,12,False,
f105v,P1A1B2A3F3,A2,1,1,1,False,
f105v,A1B2P1K1K2,A2,1,1,1,False,
f105v,A2QaA3,G1,1,1,1,False,
f105v,B1A3F3A1B1,A2,1,1,1,False,
f105v,A2P1K1J1B1B1,A2,1,1,1,False,
f105v,C2A3F3,A2,1,2,4,False,
f105v,A2L1J1A1,B1,1,2,4,False,
f105v,A2Q1M1B1,A2,1,1,1,False,
f105v,Q1J1L1J1,B1,1,2,2,False,
f105v,D1A1B1A3,G1,1,6,13,False,
f105v,A1Q2J1A1B1A3,F3,1,3,6,False,
f105v,K1Q1A3,C1,1,3,15,False,
f105v,K1P1A1,C1,1,1,1,False,
f105v,A1Q2K1,A2,1,2,5,False,
f105v,B1LbJ1B1,A2,1,1,1,False,
f105v,D1A1J1B1A3,G1,1,1,2,False,
f105v,D1A1Q2Aa,B2,1,2,4,False,
f105v,A1Q1A1B2B1,A2,1,3,3,False,
f105v,D1A1Q1J1B1,A2,1,4,13,False,
f105v,D1A1Q2A3,G1,1,9,25,False,
f105v,A1B2Q1K2A1,B2,1,1,2,False,
f105v,A1C1K1C2J1,A2,1,1,1,False,
f105v,D1A1Q1K2B1,A2,1,7,22,False,
f105v,A1B2A3,C1,1,10,21,False,
f105v,Q1K2A1,B2,1,4,7,False,
f105v,D1A1P1K1B1,A2,1,3,8,False,
f105v,A1Q1A3E1B2B1,A2,1,1,1,False,
f105v,AaP1K1J1,A1,1,1,1,False,
f105v,A1B2Q1K2B1,A2,1,3,10,False,
f105v,C2A3F3A1,B3,1,3,3,False,
f105v,B1K1J1,A1,1,2,5,False,
f105v,P2K1K2A1B5,A2,1,1,1,False,
f105v,U1K2,A2,1,5,5,False,
f105v,B1A3G2B1,A2,1,1,1,False,
f105v,A1Q2J1B1,A2,1,6,14,False,
f105v,A1Q2J1A1B1,A2,1,6,12,False,
f105v,B4,,1,1,1,False,
f105v,A1Q1A3F3A1B1,A2,1,1,1,False,
f105v,B2K1J1Ba,C1,1,3,9,False,
f105v,P2AaB1A3,B2,1,1,1,False,
f105v,Q1J1B1A3,C1,1,2,3,False,
f105v,A1B2P1K1J1C2,B1,1,1,1,False,
f105v,Q1L1K2A1,B2,1,1,2,False,
f105v,P1K1J1B1,A2,1,4,9,False,
f105v,A1P1K1J1B1B1,B2,1,1,1,False,
f105v,P1K1B1A3,C1,1,2,6,False,
f105v,B2K1K2,A2,1,2,7,False,
f105v,D1A1M1,C2,1,1,6,False,
f105v,A2,,1,11,26,False,
f105v,A1Q1A3F3,A2,1,1,1,False,
f105v,A1Q2K1J1B1,A2,1,2,8,False,
f105v,A1U1J1Ba,Ab,1,1,1,False,
f105v,A1Q2K1J1,A2,1,2,9,False,
f105v,A1Q2A3F3,A1,1,1,1,False,
f105v,CdA1K2,C2,1,1,1,False,
f105v,K1U1A1B1,A4,1,1,2,False,
f105v,D1A1Q2K2B1,A2,1,5,15,False,
f105v,U1B1B1,B2,1,1,1,False,
f105v,AaP1A3,C1,1,2,2,False,
f105v,Q1A3F2L1B1,A2,1,1,1,False,
f105v,A2LbK2B1,A2,1,1,1,False,
f105v,A1Q1J1A1,B2,1,10,18,True,FUNCTION_WORD
f105v,A2Q1J1B1A1,C1,1,1,1,False,
f105v,C2A3,G1,1,18,35,False,
f105v,D1A1Q1K1Ba,A2,1,2,4,False,
f105v,B2Q1K2B1A3,B2,1,1,3,False,
f105v,K1U1B1,A2,1,1,2,False,
f105v,A1B2A1C1,B1,1,1,1,False,
f105v,Q2A3E1,B2,1,2,2,False,
f105v,Q1A3C1,B1,1,1,2,False,
f105v,K1Q2K1,A2,1,1,1,False,
f105v,Q1A3B2K1J1B1,A2,1,1,1,False,
f105v,A1P1K1B1,A2,1,4,5,False,
f105v,T1J1A1,C1,1,5,5,True,Crocus
f105v,K1A1B1A3,G1,1,6,14,False,
f105v,A1P1A3F2,B3,1,1,1,False,
f105v,AaB2,Cg,1,3,3,False,
f105v,B2C1A3,G1,1,2,2,False,
f105v,Ba,B2,1,3,4,False,
f105v,B2Q1B2A1,C1,1,1,1,False,
f105v,B1H1A1B2Q1A3,G1,1,1,1,False,
f105v,P1K1A1,C1,1,4,6,False,
f105v,K1A1B2Q1A3,B2,1,1,4,False,
f105v,D1A1B2Q1A3,G1,1,2,2,False,
f105v,A1B2Q2K1B1,A2,1,1,1,False,
f105v,D1A1P1K1C2,B1,1,1,1,False,
f105v,A1P1A3,F3,1,9,15,False,
f105v,Q1A3C1A3E1,B3,1,1,1,False,
f105v,A1Q2B2K2,A2,1,1,1,False,
f105v,Q1K1J1,A2,1,2,8,False,
f105v,C1A1Q1A3E1,X1,1,1,1,False,
f105v,P1A1C1A3,F3,1,1,3,False,
f105v,K1A1P1K1B1,A2,1,1,2,False,
f105v,A1Q2K1A1,B1,1,3,6,False,
f105v,A3B2A1,B2,1,1,10,False,
f105v,A2P1K1J1B1,A2,1,2,3,False,
f105v,B2P1A3E1,B3,1,1,1,False,
f105v,B1A3F2,B3,1,2,2,False,
f105v,K1J1A1,Q2,1,20,37,False,
f105v,D1A1J1,Q1,1,2,3,False,
f105v,K2A2Q1J1A1B1,A2,1,1,1,False,
f105v,A3F2Q1A3,B3,1,1,1,False,
f105v,K1J1A1B1A3,G1,1,7,17,False,
f105v,Q2K1A1B2Q2A3,G1,1,1,1,False,
f105v,LbK2,C2,1,3,7,False,
f105v,D1A1P1B1A3,G1,1,1,2,False,
f105v,K1A1B1,C2,1,8,21,False,
f105v,A3B2Q1K2,Ab,1,1,1,False,
f105v,P1A3C1A3B1A3,B3,1,1,1,False,
f105v,A3B2K1K2,Ab,1,1,1,False,
f105v,A1Q2,A1,1,8,21,False,
f105v,U1J1A1,B2,1,6,6,False,
f105v,B2Q1A1,B2,1,1,2,False,
f105v,P1K1J1B1A2P1A3,G1,1,1,1,False,
f105v,Q1K1B1A3B2B1,A2,1,1,1,False,
f105v,A3B2P2,A1,1,1,1,False,
f105v,B2P2K1K2B1,A2,1,1,1,False,
f105v,A1P2A3,G3,1,3,3,False,
f105v,P2K1J1B1,A2,1,2,2,False,
f105v,D1A1Q2A1,C1,1,4,11,False,
f105v,A1M1A1B1,C1,1,1,1,False,
f105v,A3V2,A2,1,1,1,False,
f105v,B1,B2,1,11,22,False,
f105v,L1K2A1BaK2,C2,1,1,1,False,
f105v,K1J1B1A1,C1,1,2,3,False,
f105v,A3C1X1A1,C1,1,1,1,False,
f105v,K2C2,A2,1,1,1,False,
f105v,D1A1P1K1J1,Aa,1,2,7,False,
f105v,A1C1Q1K1B1,A2,1,1,1,False,
f105v,Q1A1B2Q1A3,F3,1,1,2,False,
f105v,A1Q2A3F2B2A1B1,A2,1,1,1,False,
f105v,A1J1A1A3,C1,1,1,1,False,
f105v,A1B1A1,C1,1,3,4,False,
f105v,A3F2,B2,1,2,3,False,
f105v,Q2B1A1,B2,1,1,1,False,
f105v,Q2A1C1A1A3B2B1A3,C1,1,1,1,False,
f105v,A1Q1A1Q1K2B1,A2,1,1,1,False,
f105v,Q1A3C1A1B1A2D1A1K2B1,A2,1,1,1,False,
f105v,L1,A1,1,16,27,False,
f105v,D1A1P1K1J1B1,Ab,1,4,12,False,
f105v,A1P1A3F3A3,B3,1,1,1,False,
f105v,B1K1J1B1,A2,1,3,7,False,
f105v,D1A1Q1A1,C1,1,8,16,False,
f105v,A1Q1K2Ba,A2,1,5,9,False,
f105v,A2K1Q2A3,G3,1,1,1,False,
f105v,A3F2K1,A2,1,1,1,False,
f105v,A3F2B1,A2,1,1,1,False,
f105v,A1Q1K1,B1,1,4,9,False,
f105v,P1A1A3,C1,1,2,2,False,
f105v,Q1K2A1B1A3,G1,1,1,3,False,
f105v,A3V2J1,A2,1,1,1,False,
f105v,D1A1K2B1J1A1B1,Ab,1,1,1,False,
f105v,D1A1Q2J1B1A3,F3,1,2,2,False,
f105v,A3P1,A1,1,1,1,False,
f105v,C1A3,F3,1,8,23,True,Cardamomum
f105v,B2L1J1A1B1,A2,1,1,1,False,
f105v,K1C2,B1,1,4,5,True,Amomum
f105v,D1A1Q1M1,A2,1,7,15,False,
f105v,A1Q2K1K2,A1,1,3,4,False,
f105v,AaQ2K1K2B1,A2,1,1,1,False,
f105v,K1A1,C1,1,20,37,False,
f105v,Q1A3E1L1,B1,1,1,1,False,
f105v,B2A3,G1,1,3,11,False,
f105v,A1Q1K2A1B1,A2,1,3,6,False,
f105v,B1A2B1A3E1,B3,1,1,1,False,
f105v,A1W1,A2,1,1,2,False,
f105v,A2L1J1,Ab,1,3,7,False,
f105v,U1,A2,1,3,3,False,
f105v,L1J1,A1,1,13,29,False,
f105v,D1A1K2,A1,1,4,10,False,
f105v,A1Q1A1,B2,1,12,19,True,Piper nigrum
f105v,Q2K1B1,A2,1,1,3,False,
f105v,L1M1,A2,1,1,3,False,
f105v,A3E1B2B1,A2,1,1,2,False,
f105v,K1J1A1B1,A2,1,10,22,False,
f105v,A1QaL1J1,A2,1,1,2,False,
f106r,A3,B2|C1|G1|G3,22,20,37,False,
f106r,D1A1Q1A3,B2|B3|B4|C1|F1|G1,20,11,27,False,
f106r,A1Q1A3,B2|F1|G1,12,14,30,True,Piper longum
f106r,A1Q2A3,B2|C1|F1|F3|G1,10,15,31,True,FUNCTION_WORD
f106r,A1,B2|C1|F1,9,20,37,False,
f106r,B1A3,C1|F3|G1|G3,6,21,38,False,
f106r,K1K2,A1|A2|C2,5,15,31,False,
f106r,B2K1J1B1,A2,5,4,16,False,
f106r,C1A3,B2|G1,5,8,23,True,Cardamomum
f106r,K1J1,A1|A2|B1,4,13,30,False,
f106r,K1J1B1,A2,4,8,24,False,
f106r,K1J1A1,B2|C1|C2,4,20,37,False,
f106r,L1A1,B2|C1,4,14,27,True,FUNCTION_WORD
f106r,L1J1B1,A2,4,6,22,False,
f106r,C2A3,C1|F1|G1,4,18,35,False,
f106r,D1A1Q1K2B1,A2,4,7,22,False,
f106r,K1,A1|A2,4,18,32,False,
f106r,L1A3,B2|G1,3,3,16,False,
f106r,K1B1,A2,3,8,17,False,
f106r,K1A3,B2|C1,3,7,23,True,Crocus
f106r,B2K1,A1|B4,3,1,6,False,
f106r,D1A1Q1K2,A1|A2,3,12,27,False,
f106r,Q1A3,F1|G1,3,6,22,False,
f106r,A1Q2J1Ba,A2,3,4,13,False,
f106r,K1A1Q1A3,C1|G1,3,4,14,False,
f106r,A3C1A1,B2|C1,3,3,6,False,
f106r,B2Q1A3,C1|G1,3,5,20,False,
f106r,A3Q1A3,C1|F1|F3,3,0,4,False,
f106r,A1Q2K1J1B1,A2,2,2,8,False,
f106r,D1A1Q2J1B1,A2,2,5,15,False,
f106r,D1A1Q2J1,B1|C2,2,6,14,False,
f106r,D1A1Q2A3,C1,2,9,25,False,
f106r,C1A1,B1|C1,2,4,12,False,
f106r,P1K1J1A1B1A3,C1|F3,2,1,4,False,
f106r,D1A1,G1|Q1,2,6,22,True,Myrrha
f106r,L1J1A1,B2|C1,2,14,29,True,FUNCTION_WORD
f106r,D1A1Q1,A2|M2,2,9,20,False,
f106r,A2K1J1B1,A2,2,0,2,False,
f106r,K1M1,Ab|C2,2,1,4,False,
f106r,D1A1Q2K2B1,A1|A2,2,5,15,False,
f106r,A2K1A1,B2|C1,2,3,5,False,
f106r,K1A1,B2|C1,2,20,37,False,
f106r,K1J1A1B2,A2,2,2,3,True,Saccharum
f106r,D1A1Q1J1Ba,A2,2,4,12,False,
f106r,A1Q1K2,A2,2,12,26,False,
f106r,L1J1A1A3,B2|G1,2,1,2,False,
f106r,AaQ1A3,F1|G1,2,2,11,False,
f106r,A1B2K1K2,A2,2,1,6,False,
f106r,A1P1K1J1B1,A2,2,5,15,False,
f106r,K1J1B1A3,C1,2,5,16,False,
f106r,B2Q1,A2,2,3,12,False,
f106r,A2Q1A3,C1,2,4,13,False,
f106r,A2K1K2,A1,2,7,17,False,
f106r,K1B2A3,B2|C1,2,1,3,False,
f106r,B2P1K1J1,A1|A2,2,0,1,False,
f106r,B2A3,C1|H1,2,3,11,False,
f106r,L1J1Ba,A2,2,4,17,False,
f106r,D1A1Q2K2,A2,2,7,20,False,
f106r,P1L1B1A3,C1,1,0,1,False,
f106r,L1A1J1P2,A2,1,0,1,False,
f106r,A2Q2K2B1,A2,1,4,8,False,
f106r,Q1A1C1K1,A2,1,0,1,False,
f106r,L1J1Q1,A2,1,1,4,False,
f106r,A1Q1L1J1,B1,1,0,3,False,
f106r,A2Q1K2A1B1,A2,1,0,1,False,
f106r,L1J1B1K1,Ab,1,0,1,False,
f106r,A2Q2K1J1B1,A2,1,2,4,False,
f106r,A1Q2L1J1,C2,1,0,1,False,
f106r,A1Q1K1,A1,1,4,9,False,
f106r,D1A1Q2K2Ba,A2,1,2,8,False,
f106r,B1L1J1,C2,1,0,4,False,
f106r,B2Q1K1J1B1,A2,1,1,5,False,
f106r,A2Q2K1B1,A2,1,0,1,False,
f106r,A1Q1K1J1B1,A2,1,1,8,False,
f106r,A1B2Q1M1B1,A2,1,0,1,False,
f106r,A3C1A1B5,A2,1,0,1,False,
f106r,D1A1P1K1Ba,A2,1,1,2,False,
f106r,L1A1B2P2K1B1,A2,1,0,1,False,
f106r,K1K2Q1,A2,1,0,5,False,
f106r,A2L1J1A1,C1,1,2,4,False,
f106r,D1A1Q1K2K1,A2,1,0,5,False,
f106r,K1J1U1,A2,1,4,12,False,
f106r,D1A1Q1J1,A1,1,7,18,False,
f106r,B2Q1J1,A1,1,1,8,False,
f106r,A1C1Q1K1C2,B1,1,0,1,False,
f106r,D1A1Q1J1A1,B2,1,11,22,True,FUNCTION_WORD
f106r,A1B2K1J1,B1,1,3,8,True,Crocus
f106r,D1A1Q1Aa,C1,1,2,5,False,
f106r,P1A1C1A3C1K1,A2,1,0,1,False,
f106r,AaC1A3,C1,1,1,3,False,
f106r,A1Q2K2B1,A2,1,8,21,False,
f106r,D1A1Q2A1,C1,1,4,11,False,
f106r,A1QaK2B1A3E1,B3,1,0,1,False,
f106r,K1A1T1A1,B2,1,0,1,False,
f106r,D1A1K1J1,A1,1,1,5,False,
f106r,P1LbA1A3,F3,1,0,1,False,
f106r,B2Q1K2L1J1B1,A2,1,0,1,False,
f106r,D1A1Q2A1Q1,A2,1,0,1,False,
f106r,K1J1A1Q1J1,A2,1,1,2,False,
f106r,K1A1B2Q1,A2,1,1,2,False,
f106r,A1Q1M1,C2,1,4,12,False,
f106r,B2K1K2B1,A2,1,0,4,False,
f106r,A1B2Q1K2,A2,1,5,15,False,
f106r,B1,,1,11,22,False,
f106r,P1K1J1A1,B2,1,4,9,True,Cinnamomum
f106r,L1J1A1Q1A3,G1,1,0,2,False,
f106r,A1Q2J1,A2,1,6,13,False,
f106r,D1A1Q1K2A1,C1,1,3,9,True,Casia
f106r,A1Q2K1J1,A2,1,2,9,False,
f106r,P1K1J1,A1,1,0,5,False,
f106r,B1A3G1A1P1A3,B2,1,0,1,False,
f106r,B1A1B2K1J1B1,A2,1,0,1,False,
f106r,A1Q1J1A1,C1,1,10,18,True,FUNCTION_WORD
f106r,P1A1B1A3C1A1A3,C1,1,0,1,False,
f106r,A1Q2K2A1B2K1A1,C1,1,0,1,False,
f106r,Q2K1J1B1,A2,1,4,10,False,
f106r,K1A1Q2A3,C1,1,2,12,False,
f106r,A1P1K1J1,C2,1,5,12,False,
f106r,A1Q1K1B1A3,B3,1,0,2,False,
